user_id,user_type,amount_type_1,cnt_type_1,amount_type_2,cnt_type_2
2184011,10,0,0,0,0
e2781c8,11,32300,6,0,0
3d895c1,11,105000,4,0,0
aa45643,11,3000,3,0,0
ec53a52,01,66010,5,0,0
7328d59,11,12000,11,0,0
228be14,11,60300,29,0,0
a72a01f,01,145000,3,0,0
8857537,10,1000,1,0,0
cea7610,10,35500,4,0,0
c5a477f,10,57000,5,0,0
92d5b4c,11,77000,6,0,0
4132a66,01,1000,1,0,0
b8a0b92,11,283900,13,0,0
cdae733,01,696000,18,0,0
edf4f5b,11,133500,10,0,0
087d87f,01,243000,9,0,0
90c9d22,11,1000,1,0,0
266b883,11,0,0,0,0
d7dcd6a,10,69900,1,0,0
abc0cfa,01,3000,3,0,0
ca8c296,10,114000,5,0,0
52b1a07,11,33800,19,0,0
cbdae6d,10,2000,2,0,0
615308d,01,253000,7,0,0
6c48a7c,01,97000,5,0,0
33f64af,01,185000,6,0,0
b900646,11,150500,6,0,0
4203cc6,01,192000,6,0,0
a702631,11,34500,5,0,0
ff4008d,01,78200,2,0,0
4534275,01,3000,3,0,0
ec885e2,01,136000,6,0,0
c72812d,11,1000,1,0,0
c539259,01,3200,2,0,0
9644068,01,175900,9,0,0
9ddade5,01,300200,12,0,0
f1e699a,10,46000,2,0,0
11fbac6,01,633500,26,0,0
8542abd,11,305400,4,0,0
2e65a53,11,364920,14,0,0
042b26d,10,123380,1,0,0
2902bfe,11,252600,11,0,0
1d982b6,11,374000,11,0,0
c1c4048,10,0,0,0,0
0c1f219,01,201800,6,0,0
0e16370,01,101800,6,0,0
96f52d3,11,45000,4,0,0
0eb2a68,01,89600,4,0,0
d0a5b73,11,23500,1,0,0
abcee93,11,2000,2,0,0
5b43e4e,01,259070,5,0,0
a691b72,01,0,0,0,0
1fcd8f8,11,3000,2,0,0
93761d8,10,0,0,0,0
05ce477,10,25500,3,0,0
b561c7a,01,33000,2,0,0
165b906,10,119650,5,0,0
38de545,11,326100,14,0,0
7706e9d,11,87900,5,0,0
1934db7,11,41100,1,0,0
20575e3,10,1000,1,0,0
4e0ef21,11,35000,9,0,0
0cebb23,01,46700,2,0,0
286b5a3,11,1660879,63,0,0
23505f4,11,301130,12,0,0
8333412,10,2500,3,0,0
f82326f,01,153000,13,0,0
864713d,01,0,0,0,0
c0aa988,10,81600,23,0,0
9b8cd56,10,3000,3,0,0
bca7a9c,01,12000,10,0,0
4f6d529,11,210000,7,0,0
55fc206,10,2000,2,0,0
c4189be,10,3000,3,0,0
b22ee04,10,60000,2,0,0
d191a76,10,2000,1,0,0
d5d4804,01,36000,3,0,0
2af1506,10,39600,4,0,0
2dabe04,01,142820,6,0,0
e43a238,01,120500,4,0,0
43b0929,01,923490,25,0,0
597a857,11,552000,17,0,0
49ed7cf,01,52500,8,0,0
3e0dc1b,10,191000,2,0,0
e930efd,01,1000,1,0,0
f59920b,01,66000,4,0,0
813dc4f,01,4000,4,0,0
0d8aa0c,11,1000,1,0,0
648eb3f,11,117000,5,0,0
a2a9218,11,57000,8,0,0
d00f1ac,11,115000,6,0,0
4a5c189,01,109400,6,0,0
3caf80c,11,76600,11,0,0
e37250a,10,27000,2,0,0
51cf5e4,11,105150,8,0,0
9d23166,11,15000,16,0,0
fe016de,01,72840,3,0,0
431473d,10,53000,2,0,0
f2e4459,11,417680,12,0,0
3a77929,10,124000,8,0,0
c147785,11,276590,11,0,0
450ee88,10,171000,4,0,0
eacbcf0,11,99300,6,0,0
04e36c0,11,193000,10,0,0
f707f1b,01,136000,6,0,0
e1757b5,11,1061200,43,0,0
d9e32b9,11,28000,2,0,0
3fb8ef9,01,1000,1,0,0
dd90904,11,139600,4,0,0
b9d6b77,11,16510,3,0,0
3d65fd0,10,0,0,0,0
fd6ba4f,10,62400,7,0,0
4c59d9d,10,30200,2,0,0
1d8cbd2,10,20000,2,0,0
d32f682,11,70400,3,0,0
b8709b6,11,19800,4,0,0
198fd73,11,75500,5,0,0
81c248a,11,0,0,0,0
16af11c,11,13600,3,0,0
f490365,01,446800,15,0,0
969d50f,01,43900,3,0,0
75ac9d8,11,98500,2,0,0
ebbf2ca,01,95000,3,0,0
ab5688e,10,4000,2,0,0
c1e5c6f,11,212000,9,0,0
605adae,10,64000,3,0,0
ac60180,01,51000,5,0,0
f5c92f2,11,2189100,42,0,0
edd377f,01,1000,1,0,0
69169dc,01,3000,3,0,0
e61ac4c,01,763900,28,0,0
0c12171,01,424652,10,0,0
2cc4a6b,11,79120,17,0,0
38c4ac0,10,56600,2,0,0
e522e04,11,0,0,0,0
eb27d43,11,1199788,6,0,0
9557eed,11,16000,3,0,0
eb10701,01,1000,1,0,0
4f90fcd,01,232300,11,0,0
ad5a800,11,2000,2,0,0
d3c4c9f,11,478000,17,0,0
4cfe2a5,10,814800,28,0,0
a49ff46,01,1000,1,0,0
4f23f88,11,259100,8,0,0
9a3a550,10,0,0,0,0
ae8bab6,11,56000,2,0,0
7c7b6ce,10,12000,3,0,0
ab8f72d,11,49150,6,0,0
de2b598,11,3000,3,0,0
fae7df8,10,24800,2,0,0
c8d86aa,01,768800,11,0,0
cff2930,11,327500,19,0,0
d0fc372,10,0,0,0,0
a91d8d4,10,1000,1,0,0
21c7512,01,314600,11,0,0
45aede4,11,569000,43,0,0
8a3cbfb,10,17500,1,0,0
5768c18,10,177300,7,0,0
f532938,01,27500,3,0,0
221f88d,10,26060,6,0,0
6ba98ac,11,3000,3,0,0
c45cd00,10,337700,7,0,0
194d882,01,425000,17,0,0
299b03a,10,89050,4,0,0
374b858,11,20900,2,0,0
9b730e8,11,22480,5,0,0
bca7370,11,361270,11,0,0
6482544,10,1233600,34,0,0
1d362f8,01,180000,6,0,0
1bd01e7,10,118000,5,0,0
99ef5d5,01,2223760,23,0,0
f9024e0,10,97000,3,0,0
518e364,11,147700,7,0,0
8d5253e,10,16900,2,0,0
a41d425,10,18000,1,0,0
cb1da69,10,1000,1,0,0
274edbf,01,23500,8,0,0
3290701,10,1000,1,0,0
bd3bec4,01,354000,15,0,0
57a23b4,11,91200,9,0,0
e7678fe,11,114000,5,0,0
1a67972,10,0,0,0,0
b31b7a0,01,999000,3,0,0
7dc8ed4,11,266500,12,0,0
c8eed72,10,75700,3,0,0
efe2f7c,11,972000,46,0,0
250de77,11,8200,1,0,0
06936f9,01,110300,10,0,0
a28d2d3,10,193810,27,0,0
1e20173,10,56372,5,0,0
ad95b6a,11,0,0,0,0
09bbe72,11,127000,4,0,0
46a15a9,11,1000,1,0,0
5581ff1,01,1000,1,0,0
41c908e,11,97000,7,0,0
02cb897,01,2000,2,0,0
21826e2,11,0,0,0,0
418b60a,11,35000,2,0,0
5df6d44,11,142000,8,0,0
80dcbeb,10,0,0,0,0
36c58c6,10,544100,5,0,0
2ac4c4e,10,626900,14,0,0
f557192,10,151000,8,0,0
dd28457,10,57800,4,0,0
f99694b,10,12000,1,0,0
b924a54,11,2500,2,0,0
c2b1031,01,285550,22,0,0
d3844f7,01,66000,4,0,0
ce8c3ab,11,2000,2,0,0
bcdccdd,01,22000,1,0,0
9ba66ae,01,48000,3,0,0
120152d,11,133000,2,0,0
6c02e52,10,106600,6,0,0
f90574e,01,29000,1,0,0
b727804,10,0,0,0,0
14101a4,11,17000,3,0,0
1d34a31,11,17850,1,0,0
d4268df,11,107174,3,0,0
cacc41a,10,0,0,0,0
49532d2,10,1000,1,0,0
db6fb5c,01,2500,2,0,0
4e64bd0,11,118800,8,0,0
ed6ce59,11,1000,1,0,0
0d3fc76,11,34700,7,0,0
41b8e96,01,87000,2,0,0
ce0fe76,10,88000,2,0,0
b0cfead,11,41200,3,0,0
f006a6d,01,42400,3,0,0
d409474,11,0,0,0,0
421a13f,10,70900,3,0,0
a2220bb,01,445770,6,0,0
73d9adf,10,77000,13,0,0
9375baf,11,35000,3,0,0
fbdae02,01,15100,1,0,0
fab35c4,10,28000,1,0,0
fb8217b,01,1000,1,0,0
3b33938,01,21100,2,0,0
c321f66,01,80000,4,0,0
f9f457c,01,120400,4,0,0
293cd5a,11,42800,3,0,0
674f215,10,236200,19,0,0
85dadb6,11,472970,7,0,0
b7873cc,01,65500,2,0,0
4196ea0,11,130400,11,0,0
ff905b8,10,90000,3,0,0
e0f42f8,01,993910,67,0,0
67161c2,11,1540200,30,0,0
9775253,11,94000,2,0,0
dca8eed,01,0,0,0,0
2e39b66,10,24000,1,0,0
a1dd68c,01,5500,4,0,0
39cb651,10,32640,4,0,0
1fc1b8a,10,0,0,0,0
c41e829,11,864200,33,0,0
bc6da5c,01,297000,11,0,0
00928ab,11,106900,8,0,0
7bd5a60,01,1000,1,0,0
cb8bd86,01,56000,4,0,0
1daab12,01,68300,1,0,0
98da4f1,01,964120,24,0,0
481bb1c,01,211750,9,0,0
da262ca,01,28800,2,0,0
92a82d0,01,120000,6,0,0
b57a0f4,11,146300,5,0,0
1b909ea,01,1000,1,0,0
d77ef73,11,4000,4,0,0
0460e00,01,67000,4,0,0
bf80a69,01,3000,3,0,0
51c3002,10,1000,1,0,0
53c0123,11,299730,13,0,0
5fddce9,01,52000,4,0,0
dad1f39,10,0,0,0,0
b257d7c,11,359300,12,0,0
1df435b,10,0,0,0,0
1c5c6d2,01,1000,1,0,0
b891826,01,0,0,0,0
c8e5ec0,01,1000,1,0,0
c9e1bc6,01,925000,28,0,0
f18354e,11,162000,7,0,0
b07cc7e,10,69200,6,0,0
193d0f2,01,19000,18,0,0
6273da3,10,0,0,0,0
1612fe4,01,68500,4,0,0
a34a415,10,2000,2,0,0
d4abf14,01,0,0,0,0
a202aee,11,177000,5,0,0
85f6dd0,11,881700,39,0,0
555eb65,11,210000,2,0,0
61276b3,11,2500,2,0,0
5f2f812,10,21700,3,0,0
394888a,11,115000,13,0,0
096f792,11,29000,2,0,0
5921d15,11,3000,3,0,0
2ea68ed,11,355900,19,0,0
78e2b22,01,1000,1,0,0
5de7a77,01,0,0,0,0
a606cd5,11,52000,3,0,0
a84e89d,01,40600,2,0,0
5cc30a5,01,1000,1,0,0
a9ec60c,10,86000,4,0,0
ec619e6,11,38900,3,0,0
a81f534,10,0,0,0,0
8cdddf2,01,26600,3,0,0
5d8ce16,11,122000,8,0,0
0efccbd,10,0,0,0,0
79dc6d6,10,70820,2,0,0
60151c6,10,100000,1,0,0
8b7e9f6,01,344700,13,0,0
01641c9,01,11900,1,0,0
254fb56,01,53300,4,0,0
672244a,01,227000,10,0,0
dbfad41,01,60100,1,0,0
a46bc01,10,1000,1,0,0
bdcaffc,10,1000,1,0,0
e7e0c7f,11,54000,3,0,0
0fdf68a,01,2000,2,0,0
28828ee,11,158000,12,0,0
4669ccc,10,182820,6,0,0
1123d50,01,0,0,0,0
eb64986,10,88000,3,0,0
bedb09f,10,589950,13,0,0
03be4b4,11,5000,5,0,0
b4ce963,01,0,0,0,0
6d398d8,11,21700,2,0,0
67e92b2,01,27000,1,0,0
ff09a26,01,186250,10,0,0
e28edd9,10,55000,2,0,0
167bc6f,01,31000,2,0,0
07ebe9c,10,1000,1,0,0
0535cc5,01,54000,4,0,0
ebbb8fe,01,27000,2,0,0
75d75e4,01,3000,3,0,0
c5d7981,01,1000,1,0,0
e22f727,01,1000,1,0,0
8aebc31,10,3000,3,0,0
d8cd6b2,10,35000,2,0,0
86eae16,10,85000,8,0,0
d7d91e3,01,51000,2,0,0
4326dc8,01,0,0,0,0
419a685,01,354000,17,0,0
048864b,01,494000,22,0,0
622640b,10,2000,2,0,0
26eae4d,01,50000,1,0,0
36c7e11,01,1193813,9,0,0
e2b83c7,11,8000,8,0,0
5f6140e,01,4000,2,0,0
afd0869,10,0,0,0,0
22846f3,10,1000,1,0,0
9eeb9b7,10,1000,1,0,0
6ad312c,11,0,0,0,0
de14608,11,243130,10,0,0
513b6df,01,41000,2,0,0
c74f630,01,41000,2,0,0
35c2b26,11,67000,5,0,0
5d9491d,01,1000,1,0,0
959b2e3,11,636350,17,0,0
279e8fd,10,1018200,33,0,0
603fa0e,01,0,0,0,0
7f1fc9d,10,1057160,29,0,0
a086c7e,01,245600,11,0,0
dc44eb3,01,47000,3,0,0
40f3d8a,11,541910,18,0,0
865125d,01,167600,9,0,0
38298cb,10,1000,1,0,0
a335b08,01,1000,1,0,0
5585c63,10,1000,1,0,0
5858470,01,1043400,15,0,0
0f81ab3,10,4000,2,0,0
827a5a2,11,200500,5,0,0
9bbb47b,01,135000,5,0,0
77bf093,10,316300,9,0,0
aed3232,01,128000,8,0,0
0e269cb,10,1000,1,0,0
f50466d,10,0,0,0,0
8177792,11,0,0,0,0
a47d369,01,51000,2,0,0
fcbc287,11,88000,3,0,0
d84a7c6,10,397392,15,0,0
bbaa694,01,626900,54,0,0
8ee29f5,10,603691,7,0,0
2079a4c,10,2000,2,0,0
8367d93,01,3500,3,0,0
1703e90,10,252120,4,0,0
c6d6645,01,0,0,0,0
f7c8284,10,146000,7,0,0
a1b205e,01,824000,26,0,0
d5dc23d,11,34200,20,0,0
52fb4ae,01,530000,18,0,0
6df4983,10,191100,8,0,0
01d7c09,01,113100,11,0,0
42853e6,10,27000,3,0,0
e67041a,01,40000,2,0,0
dd127c4,01,1000,1,0,0
d7ea0b3,10,192000,15,0,0
b64ea54,01,10000,9,0,0
4b80771,11,87500,15,0,0
ef3b8c4,11,2050943,10,0,0
c830194,01,1000,1,0,0
36d5e8d,11,157100,9,0,0
5d9c075,10,232900,10,0,0
5b25aa3,01,146800,7,0,0
c812111,10,315250,16,0,0
51df60d,11,361000,15,0,0
18518a4,01,680400,31,0,0
1e0246f,11,12700,1,0,0
c9f64dc,01,216000,26,0,0
fea1240,10,0,0,0,0
a24feac,10,0,0,0,0
be86111,01,1000,1,0,0
9f0619d,10,0,0,0,0
306feb5,01,161600,10,0,0
30d5c6c,01,9800,1,0,0
c6b0707,11,93100,5,0,0
2c067a7,01,2000,2,0,0
50ea895,11,63500,5,0,0
9626429,01,36700,3,0,0
97a15c5,01,21800,9,0,0
999d93f,10,420500,20,0,0
8e5390d,11,114000,15,0,0
ca7963d,01,12700,3,0,0
02f8878,10,59730,2,0,0
47e5e3d,01,159600,7,0,0
58f909d,01,70000,5,0,0
9c133b3,01,0,0,0,0
ba40e9d,10,141000,3,0,0
94c2c1e,01,44000,2,0,0
c8ac873,01,1464254,11,0,0
601003d,10,407350,23,0,0
7b21d4a,11,366410,11,0,0
d926824,11,0,0,0,0
89e3f26,01,616830,41,0,0
8038e37,01,0,0,0,0
367815f,10,28700,1,0,0
ed7e47e,01,16200,6,0,0
573d3f4,11,270500,11,0,0
cedb0c6,01,37000,3,0,0
a78157d,10,77000,7,0,0
3b80d38,10,19190,2,0,0
bb618b6,01,173400,6,0,0
cdf329b,10,337500,6,0,0
db0ed16,11,94000,8,0,0
8751934,01,25100,4,0,0
ad583f8,11,114200,9,0,0
a98adfa,11,41200,4,0,0
1d516b0,10,1000,1,0,0
eaea86c,11,54900,2,0,0
c8a15d9,10,70500,6,0,0
8488bb8,01,90000,5,0,0
9a77a69,01,5004910,21,0,0
7d4d368,10,198900,17,0,0
dd4c8e3,11,317200,7,0,0
0b04e17,10,26770,4,0,0
7136bd1,11,171500,8,0,0
7880607,11,121900,13,0,0
b5fc835,11,0,0,0,0
feb9a75,10,19000,2,0,0
f1ed09b,10,1000,1,0,0
cd6544c,01,45000,3,0,0
178053d,01,11900,1,0,0
3808884,11,28000,2,0,0
7543db1,01,74000,5,0,0
78c046e,01,48000,3,0,0
c8134f1,01,216000,13,0,0
096fa43,01,79000,2,0,0
ea793ca,11,5600,1,0,0
7cf34cc,11,36000,2,0,0
48f5f7a,10,0,0,0,0
925a7db,10,3000,3,0,0
433a340,01,0,0,0,0
ba6bb5f,11,461100,16,0,0
2147d06,01,0,0,0,0
f929a85,11,221000,5,0,0
5517c7b,10,19000,1,0,0
fb19c76,11,1000,1,0,0
8e37729,01,1000,1,0,0
6c8a6eb,11,84900,6,0,0
706e10d,10,23000,2,0,0
3d3a61d,11,20120,3,0,0
5278be7,10,169300,8,0,0
71d8e20,10,68000,4,0,0
c9f2874,11,0,0,0,0
9cf129f,10,1000,1,0,0
70aa79a,10,128920,7,0,0
a72d84c,01,1000,1,0,0
a75fcdf,11,28300,9,0,0
0094a48,01,0,0,0,0
12813b1,11,241200,14,0,0
6608a51,11,212400,16,0,0
d2cc49c,10,47500,4,0,0
a808dcb,01,2000,2,0,0
d3df9ca,01,130000,5,0,0
5948710,11,25000,3,0,0
5c62641,01,226000,13,0,0
e99279a,01,194000,8,0,0
70bf969,01,0,0,0,0
5bae2c7,10,5100,2,0,0
557ad64,11,17000,3,0,0
3f634b2,10,38400,10,0,0
8211e2d,11,52800,3,0,0
f4eaacc,01,262000,16,0,0
0a91a77,11,43000,4,0,0
56ab9c3,11,320400,21,0,0
211d4ba,10,1000,1,0,0
146730c,10,53000,3,0,0
958eca9,11,2000,2,0,0
a05aff5,01,4000,4,0,0
23b9b0a,10,54900,6,0,0
db3de7f,10,0,0,0,0
1502dad,10,7300,3,0,0
2e3f6cd,10,0,0,0,0
07a6fe0,01,642000,20,0,0
870ff05,11,0,0,0,0
f55337f,11,187700,9,0,0
e818fa0,10,0,0,0,0
28a00d7,10,41300,6,0,0
d0be132,11,295950,21,0,0
59910ca,01,50200,2,0,0
5cdcddb,10,45000,3,0,0
fa44bf0,10,85800,4,0,0
6d633eb,01,57000,2,0,0
b4c5681,10,35000,7,0,0
d3def9f,11,95000,4,0,0
436c04e,01,0,0,0,0
0c5a755,11,73000,4,0,0
5be7aa3,01,25400,6,0,0
6aa28a9,01,94000,6,0,0
e45cb28,01,1000,1,0,0
33fd6fe,10,13500,1,0,0
d335163,11,484448,13,0,0
3e5bf4d,11,14000,14,0,0
380618e,01,88000,5,0,0
a04a963,01,365900,12,0,0
28e879a,01,21000,2,0,0
4edb2f7,01,503000,21,0,0
02d4d7d,11,7000,6,0,0
58dcc8e,01,258800,9,0,0
cd119f2,01,1000,1,0,0
bd06776,01,546000,25,0,0
7ae041f,11,83100,5,0,0
00fd104,11,5000,5,0,0
21fc558,01,104500,5,0,0
0fbbe61,11,58760,2,0,0
3c1da45,01,211200,2,0,0
f7b60c7,11,790000,27,0,0
c91ea19,11,3000,3,0,0
0414895,10,0,0,0,0
b0c7ad1,01,28000,2,0,0
711520e,01,158000,8,0,0
fbbe3c3,10,0,0,0,0
8ca0e2c,01,0,0,0,0
3177780,01,180000,6,0,0
09c4d11,01,307400,13,0,0
016bf4c,01,38700,5,0,0
f6e6ef6,01,1000,1,0,0
6bd5715,01,1000,1,0,0
da05131,01,4000,4,0,0
0f43014,10,14100,2,0,0
8238812,11,166000,9,0,0
1df8805,11,470300,19,0,0
10e803b,11,80000,3,0,0
e041a03,11,135600,5,0,0
df436d4,11,0,0,0,0
a21f4d1,11,141000,6,0,0
53e4fc7,10,202600,8,0,0
bf8cb89,10,100000,1,0,0
ba701b8,10,85000,9,0,0
aa89bcc,10,774570,10,0,0
2541bab,10,6000,6,0,0
ee4f30c,01,19000,1,0,0
644572a,11,0,0,0,0
622619b,01,1549900,33,0,0
ff20a62,01,41930,2,0,0
12be8dd,10,120900,7,0,0
42cfa95,10,1500,2,0,0
9d9e342,01,0,0,0,0
b86c53f,01,32700,2,0,0
c699f1e,11,1679050,22,0,0
e9be048,01,133200,4,0,0
8724ce6,11,2000,2,0,0
1a6f005,11,126700,9,0,0
c0db88d,11,38600,6,0,0
0868cd5,01,169000,6,0,0
8e34df8,10,9800,1,0,0
b1c6c2c,10,1000,1,0,0
64e8516,01,228200,8,0,0
42fb679,01,50000,1,0,0
35692cc,10,124500,1,0,0
6f32517,10,37300,7,0,0
2bfc890,11,34000,2,0,0
0a88711,10,31500,11,0,0
a03c711,01,70000,5,0,0
11c6587,10,1000,1,0,0
8c140ea,01,100800,7,0,0
0dbe1d5,01,1000,1,0,0
3703526,11,3000,3,0,0
cd81189,01,420000,11,0,0
88f7bb1,01,1000,1,0,0
0e67680,01,1000,1,0,0
5d8a02b,10,440360,24,0,0
34a5783,10,26000,2,0,0
5e14788,11,41500,6,0,0
06a01e2,10,20700,8,0,0
8f01aef,11,37200,2,0,0
39bbbbe,10,108200,5,0,0
4d9502e,10,275000,9,0,0
ce2d3d2,10,32000,3,0,0
6827d7b,01,0,0,0,0
c08f93f,11,31000,22,0,0
7a4df0c,10,564950,11,0,0
729b89e,10,260930,4,0,0
bb9e5ae,10,110000,5,0,0
d0c5250,10,45150,6,0,0
8f1a1b3,10,225000,12,0,0
dcd0440,11,31000,4,0,0
8b279b1,01,7000,6,0,0
47adfbc,10,72800,3,0,0
fdf5808,11,54000,5,0,0
44ed182,01,2000,2,0,0
438cae7,10,116500,6,0,0
043422f,01,129000,5,0,0
819405d,11,1000,1,0,0
356f31d,10,32618,5,0,0
d71caf4,10,1000,1,0,0
2383640,01,2000,2,0,0
3b87198,10,31000,2,0,0
1dd03c7,10,127300,9,0,0
bb35921,01,0,0,0,0
35bf078,11,100400,23,0,0
e74a6ec,01,1000,1,0,0
d803d25,10,0,0,0,0
eaf9e9b,01,698950,21,0,0
4c1992f,11,181800,11,0,0
31e6f77,01,574200,12,0,0
7550331,10,0,0,0,0
baaef9b,10,236900,14,0,0
687e2dd,11,22600,2,0,0
153bbba,01,1000,1,0,0
c5541c3,01,32000,2,0,0
105e28e,01,1000,1,0,0
ac73c09,11,139700,9,0,0
dea9275,11,80000,3,0,0
a08c291,11,197000,7,0,0
2cb3942,11,3500,4,0,0
d94d93f,01,101800,7,0,0
0cd63a5,11,150600,8,0,0
cfb56a4,01,135700,5,0,0
1a7ce9f,10,5000,5,0,0
476e94c,11,78600,11,0,0
3f5f823,01,36200,3,0,0
e367175,11,1000,1,0,0
9b862bc,10,2000,2,0,0
6ef655f,10,206000,9,0,0
f5388c7,01,139000,5,0,0
ba285cc,01,1000,1,0,0
ffa14bd,11,210800,9,0,0
b588928,11,20000,1,0,0
f61f631,01,1000,1,0,0
04398b7,01,1037800,39,0,0
ff4b204,01,4000,4,0,0
3c2510f,11,83000,4,0,0
5b9963e,10,3000,3,0,0
cd34704,10,121310,7,0,0
a09a861,10,1000,1,0,0
89d6218,10,0,0,0,0
b34cac4,10,183060,1,0,0
a4d469c,01,21000,1,0,0
598aeb5,10,31000,4,0,0
6c30538,11,9000,7,0,0
bec8cd1,11,1894900,55,0,0
faf2015,01,14000,13,0,0
9b9e69c,10,7900,2,0,0
1381b66,01,186000,10,0,0
c61aa5a,11,228000,9,0,0
d3da02c,10,1000,1,0,0
57af536,11,281500,20,0,0
3162bec,10,0,0,0,0
c2062cd,01,0,0,0,0
8de5bbf,11,38900,3,0,0
19297ba,01,86100,9,0,0
6f910e4,10,2000,2,0,0
b948b12,11,2000,2,0,0
bbbb6f3,11,218460,10,0,0
e7a02c7,10,3800,2,0,0
5071672,01,152800,10,0,0
42c3d21,10,0,0,0,0
66e919f,10,2000,2,0,0
1b077ea,11,51900,4,0,0
d6d7e94,11,287000,9,0,0
24e6b9f,01,1000,1,0,0
f45070e,01,23980,2,0,0
b79de64,10,859710,23,0,0
de43eb6,01,1000,1,0,0
a60449b,10,368613,11,0,0
a794490,10,55000,3,0,0
f7c376c,01,2000,2,0,0
9da1972,10,44800,5,0,0
675d25a,01,1000,1,0,0
bbf4828,01,269500,10,0,0
28dd9a9,01,474000,20,0,0
4c72e04,10,140970,10,0,0
6187184,11,985500,14,0,0
2921215,01,93000,4,0,0
2ddb7eb,10,0,0,0,0
8b761bf,01,433000,18,0,0
e940d81,10,3000,3,0,0
bce9f96,01,2000,1,0,0
83d95f9,11,326560,14,0,0
91dad83,11,62200,8,0,0
496e335,01,1000,1,0,0
05abd00,01,19000,2,0,0
17fe6c1,01,22000,3,0,0
cf05e54,11,573600,31,0,0
c259052,11,138000,5,0,0
fe3b603,10,17100,2,0,0
a38cd5f,01,6000,5,0,0
eeacb92,01,820300,23,0,0
5ffd660,01,978000,36,0,0
a24114c,01,37800,4,0,0
99b1b72,11,127000,6,0,0
a2e2975,10,209000,10,0,0
9bc61fe,11,59900,10,0,0
9b2180f,01,73000,3,0,0
a77b630,01,286000,14,0,0
4877e52,10,736130,19,0,0
0c3580e,11,208000,11,0,0
be3c455,11,34300,11,0,0
c0deb60,10,28900,5,0,0
bc5aee6,10,73000,2,0,0
10ddc42,01,410200,21,0,0
e293fbd,01,58000,6,0,0
c830847,10,119460,5,0,0
2c79ffa,01,314500,19,0,0
5b456c6,11,446680,21,0,0
59bd99e,11,22000,2,0,0
2559749,10,212300,3,0,0
e4825ce,01,33000,2,0,0
ac853b4,10,44100,2,0,0
fc8d241,01,76000,8,0,0
a24478a,11,499100,18,0,0
b0a25b8,10,96600,4,0,0
797d8ef,10,19800,3,0,0
3d15a55,10,22000,1,0,0
8234816,11,692400,28,0,0
83df573,01,20870,3,0,0
ade5a32,01,62000,4,0,0
9a3d4a4,10,30000,2,0,0
2357cbe,10,38700,2,0,0
d538165,01,104190,3,0,0
6e7dd80,01,249000,12,0,0
e89b8c8,10,0,0,0,0
c0a64b1,01,106000,6,0,0
11bec0e,11,10000,8,0,0
4f040ba,01,297100,7,0,0
6b2329c,11,213000,8,0,0
a59de53,10,1000,1,0,0
99b2751,01,210500,8,0,0
62d140f,01,399800,26,0,0
95dcc18,11,138548,7,0,0
79ca828,11,114240,8,0,0
246d451,01,0,0,0,0
b45e6ed,11,101500,2,0,0
a7a451c,11,74200,22,0,0
57c0938,10,1000,1,0,0
e05cc29,11,0,0,0,0
0c30195,11,247300,4,0,0
4939353,10,0,0,0,0
6aada21,10,166000,9,0,0
cd5e689,01,333000,14,0,0
d2920d8,11,266400,16,0,0
e257d22,01,505000,22,0,0
b927676,01,0,0,0,0
ec64d99,10,0,0,0,0
1c17a85,10,97500,11,0,0
0fb78f3,11,196000,9,0,0
aa61f0f,01,0,0,0,0
d770c7e,10,0,0,0,0
2a52da5,10,16000,9,0,0
e912263,11,11000,6,0,0
959ee57,11,180000,5,0,0
ab35a66,01,0,0,0,0
0e62335,10,3000,3,0,0
54a8298,11,863850,12,0,0
9bd5700,01,223300,7,0,0
cda4a88,11,104500,5,0,0
9469f41,11,82450,2,0,0
6035ae9,01,3000,3,0,0
6767cdd,01,135000,5,0,0
d40f0bc,10,57000,3,0,0
f4cee22,10,57200,6,0,0
d72c9ed,11,180900,6,0,0
ad3d64e,10,68000,55,0,0
799910b,10,157300,11,0,0
d120087,10,1000,1,0,0
03976b1,11,1000,1,0,0
ce45e00,10,0,0,0,0
2ecbd37,10,0,0,0,0
add375b,01,759550,18,0,0
be34e70,10,233200,14,0,0
b3399c2,11,69500,22,0,0
a5d034f,10,1000,1,0,0
d616456,10,135970,9,0,0
d53adb3,01,245000,13,0,0
eaf4430,11,42000,7,0,0
385d065,01,11000,1,0,0
8511a18,01,91000,6,0,0
b1d8d6a,10,67300,6,0,0
4f0792d,11,243000,15,0,0
ed25182,10,1000,1,0,0
38f25dc,10,631930,9,0,0
069c625,10,37000,4,0,0
fb390d8,10,2500,2,0,0
851e611,10,64700,3,0,0
8196195,01,187000,6,0,0
9469568,10,35500,3,0,0
be9a554,01,253100,17,0,0
d0f9926,11,59000,5,0,0
e12a6a1,01,1000,1,0,0
72470ab,11,277900,14,0,0
6644b68,10,46000,4,0,0
7f4a2e7,10,2000,2,0,0
0372da6,01,1000,1,0,0
9a5d154,11,248792,16,0,0
cd7ba91,01,364960,11,0,0
30acd40,01,71000,2,0,0
8db56ea,01,59800,5,0,0
847bcab,11,0,0,0,0
81217ce,10,2000,2,0,0
8f2a16c,10,90850,4,0,0
a5108be,01,0,0,0,0
d050cd9,01,17000,2,0,0
4503263,11,1291000,35,0,0
fe931a1,01,66000,4,0,0
494c1d7,11,359000,11,0,0
2d97a4a,01,112000,7,0,0
7faba17,11,65590,14,0,0
